"table_catalog";"table_schema";"table_name";"column_name";"ordinal_position";"column_default";"is_nullable";"data_type";"character_maximum_length";"character_octet_length";"numeric_precision";"numeric_precision_radix";"numeric_scale";"datetime_precision";"interval_type";"interval_precision";"character_set_catalog";"character_set_schema";"character_set_name";"collation_catalog";"collation_schema";"collation_name";"domain_catalog";"domain_schema";"domain_name";"udt_catalog";"udt_schema";"udt_name";"scope_catalog";"scope_schema";"scope_name";"maximum_cardinality";"dtd_identifier";"is_self_referencing";"is_identity";"identity_generation";"identity_start";"identity_increment";"identity_maximum";"identity_minimum";"identity_cycle";"is_generated";"generation_expression";"is_updatable"
"opentelcos";"otft";"t_ft_contrats";"comment";7;"";"YES";"text";;1073741824;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"text";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_ft_contrats";"createur";8;"";"YES";"text";;1073741824;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"text";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_ft_contrats";"date_crea";9;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_ft_contrats";"modificatr";10;"";"YES";"text";;1073741824;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"text";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otft";"t_ft_contrats";"date_modif";11;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivid";1;"nextval('otrx.t_individu_ivid_seq'::regclass)";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivcode";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivnom";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivprenom";4;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivogcode";5;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivmobile";6;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivfixe";7;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivcreatr";8;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivcreadate";9;"now()";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivmodiftr";10;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_individu";"ivmodifdat";11;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_cb_code";2;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_nd_code";3;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_long";4;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_creadat";5;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_majdate";6;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_majsrc";7;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_abddate";8;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_love";"lv_abdsrc";9;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_code";1;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_codeext";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_etiquet";3;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_st_code";4;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_prop";5;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_gest";6;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_user";7;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_proptyp";8;"";"YES";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_statut";9;"";"NO";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_etat";10;"";"NO";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_dateins";11;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_datemes";12;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_local";13;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_elec";14;"";"YES";"boolean";;;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"bool";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_clim";15;"";"YES";"character varying";6;24;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_occp";16;"";"YES";"character varying";10;40;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_idmajic";17;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_comment";18;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_creadat";19;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_majdate";20;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"20";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_majsrc";21;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"21";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_abddate";22;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"22";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_ltech";"lt_abdsrc";23;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"23";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_mask";"rx_codemaskid";1;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_mask";"rx_codemaskdesc";2;"";"NO";"character varying";255;1020;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_mask";"rx_codemaskncid";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_id";1;"";"NO";"bigint";;;64;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int8";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_nd_code";2;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_face";3;"";"NO";"character varying";1;4;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_col";4;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_ligne";5;"";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_cd_code";6;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_qualinf";7;"";"YES";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_comment";8;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_creadat";9;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_majdate";10;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_majsrc";11;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_abddate";12;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_masque";"mq_abdsrc";13;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdatt";"maid";1;"nextval('t_mcdatt_maid_seq'::regclass)";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdatt";"matable";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdatt";"maordre";3;"";"YES";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdatt";"maattname";4;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdatt";"maattalias";5;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdatt";"maattdesc";6;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdtbl";"mtid";1;"nextval('t_mcdtbl_mtid_seq'::regclass)";"NO";"integer";;;32;2;0;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"int4";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdtbl";"mttable";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdtbl";"mtname";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdtbl";"mtalias";4;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"ot";"t_mcdtbl";"mtdesc";5;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_code";1;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_codeext";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_nom";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_coderat";4;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_r1_code";5;"";"YES";"character varying";100;400;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"5";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_r2_code";6;"";"YES";"character varying";100;400;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"6";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_r3_code";7;"";"YES";"character varying";100;400;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"7";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_r4_code";8;"";"YES";"character varying";100;400;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"8";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_voie";9;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"9";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_type";10;"";"YES";"character varying";2;8;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"10";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_type_ep";11;"";"YES";"character varying";3;12;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"11";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_comment";12;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"12";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_dtclass";13;"";"YES";"character varying";2;8;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"13";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_geolqlt";14;"";"YES";"numeric";;;6;10;2;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"numeric";"";"";"";;"14";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_geolmod";15;"";"YES";"character varying";4;16;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"15";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_geolsrc";16;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"16";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_creadat";17;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"17";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_majdate";18;"";"YES";"timestamp without time zone";;;;;;6;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"timestamp";"";"";"";;"18";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_majsrc";19;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"19";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_abddate";20;"";"YES";"date";;;;;;0;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"date";"";"";"";;"20";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"nd_abdsrc";21;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"21";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_noeud";"geom";22;"";"NO";"USER-DEFINED";;;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"public";"geometry";"";"";"";;"22";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_nomenclature";"ncid";1;"";"NO";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_nomenclature";"ncdescript";2;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"2";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_nomenclature";"ncdocument";3;"";"YES";"character varying";254;1016;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"3";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"otrx";"t_nomenclature";"ncversion";4;"";"YES";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"4";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
"opentelcos";"gracethd";"t_organisme";"or_code";1;"";"NO";"character varying";20;80;;;;;"";;"";"";"";"";"";"";"";"";"";"opentelcos";"pg_catalog";"varchar";"";"";"";;"1";"NO";"NO";"";"";"";"";"";"";"NEVER";"";"YES"
